,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
570,100000088848,BOBOKOSNACK - KICIMPRING BOBOKOSNACK,Rp.16.000,Rp.12.800,Rp.12.800,16000,BOBOKOSNACK,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/5ee6b2af-825a-48da-aa91-4e58596686cb
571,100000052569,Bananania - Keripik Pisang Balado,Rp.17.800,Rp.16.910,Rp.16.910,17800,Bananania,https://assets.evermos.com/public/small/q:100/evermos-production/brand/bananania/product/image/618c6e58ae9b6.jpg
572,100000088832,BOBOKOSNACK - KERIPIK CIRENG BOBOKOSNACK,Rp.16.000,Rp.12.800,Rp.12.800,16000,BOBOKOSNACK,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/3642c8ca-0c1d-47a0-b222-93d3de58acb9
573,100000088837,"BOBOKOSNACK - EMPLOD BOBOKOSNACK , ENDOG LEWO",Rp.16.000,Rp.12.800,Rp.12.800,16000,BOBOKOSNACK,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/93ac5a20-e021-439d-8038-d3ec37bf2ca1
574,100000095168,Milan Food Bandung - Opak Omah,Rp.10.424,Rp.9.381,Rp.9.381,10424,Stockist Ngawi Gendrawan Shop,https://assets.evermos.com/public/small/q:100/evermos-production/brand/milan-food-bandung/product/image/604844da78184.jpg
575,100000042654,Kakarak Food - Zanana Keripik Pisang,Rp.23.000,Rp.17.480,Rp.17.480,21850,Kakarak,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kakarak-food/product/image/60d1801eea700.jpg
576,100000065229,Kakarak - Peuyeum bdg,Rp.15.000,Rp.11.400,Rp.11.400,14250,Stockist Banyuwangi UlyaAli,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kakarak/product/main/upload_3302d34e00a3384d90297e37294dc9bf.jpg
577,100000066091,Makaroni Bonju - Spageti Krizpy - Sapi Panggang,Rp.17.000,Rp.13.727,Rp.13.727,16150,Makaroni Bonju,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/080ce921-9526-4b12-8fb5-1e61c13acbc9
578,100000102416,Kacang Atom Sanghai Cap Gangsar High Quality 225 gr,Rp.11.900,Rp.10.830,Rp.10.830,11400,Jajan Murah,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/a531d4d9-8ad7-4b20-96f2-87988c259e7e
579,100000102381,LARISAN - LARISAN - emping rempah my babe babarque,Rp.25.500,Rp.21.150,Rp.21.150,23500,LARISAN ,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/b9fe9274-a414-4f18-9f10-f6606f59f77a
580,100000101189,LARISAN - emping rempah love chesse,Rp.25.500,Rp.22.050,Rp.22.050,24500,LARISAN ,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/0ee56f42-dc5a-4393-8d7f-114bbe07823c
581,100000101152,LARISAN - emping rempah dragon egg (manis pedas) 50g,Rp.25.500,Rp.22.050,Rp.22.050,24500,LARISAN ,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/8a7e84c8-a4b0-4e82-afd1-1795037df093
582,100000100277,Amood - Almond Panggang Rasa Hot & Spicy 150 Gram,Rp.55.000,Rp.45.000,Rp.45.000,50000,Amood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/9bce7c3a-39d5-4c00-a8e0-4f83d8fedb67
583,100000100276,Amood - Almond Panggang Rasa Honey Butter 150 Gram,Rp.55.000,Rp.45.000,Rp.45.000,50000,Amood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/0b0a9397-d484-42d6-b2cb-e2e4f8169b6c
584,100000100275,Amood - Almond Panggang Rasa Garlic 150 Gram,Rp.55.000,Rp.45.000,Rp.45.000,50000,Amood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/135881aa-4da1-4fae-a5c9-cc671cacfdc0
585,100000100274,Amood - Amood - Almond Panggang Rasa Original 150 Gram,Rp.50.000,Rp.40.500,Rp.40.500,45000,Amood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/0b00306d-2103-4d6e-9be5-1f8da78ae5c9
586,100000099748,Milan Food Bandung - Cigor Laser,Rp.10.424,Rp.7.192,Rp.7.192,7992,Stockist Gresik Cindy Olshop,https://assets.evermos.com/public/small/q:100/evermos-production/brand/milan-food-bandung/product/image/6048440998853.jpg
587,100000097989,Macarina - Makaroni Extra Rasa Jagung Manis,Rp.21.000,Rp.19.950,Rp.19.950,21000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/234cb66e-2c00-4c2d-b2cb-006f75164653
588,100000097982,Macarina - Makaroni Extra Rasa BBQ,Rp.21.000,Rp.19.950,Rp.19.950,21000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/f284b258-c89a-4ef8-8593-a3ed88d6e8d9
589,100000097971,Macarina - Makaroni Extra Rasa Coklat,Rp.21.000,Rp.19.950,Rp.19.950,21000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/3e1b4f0b-1bfd-4a97-8ba5-1f1d6981a4c3
590,100000096468,Emut Snack Coklat dan Frozenfood - SLONDOK PEDAS/ASIN,Rp.15.215,Rp.14.451,Rp.14.451,15212,Emut Snack Coklat dan Frozenfood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/12805dfb-e064-485a-804a-493a1d064baa
591,100000096371,Macarina - Makaroni Extra Rasa Balado & Balado Jeruk,Rp.21.000,Rp.19.950,Rp.19.950,21000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/d15392fd-2115-4a78-8710-582bc6b4903b
592,100000096268,Macarina - Makaroni Extra Rasa Ori/Asin,Rp.21.000,Rp.19.950,Rp.19.950,21000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/bd1b67ea-d85c-4506-8fa6-c14b62dfef3d
593,100000096120,Milan Food Surabaya - Opak Omah,Rp.10.978,Rp.8.793,Rp.8.793,9771,Stockist Gresik Cindy Olshop,https://assets.evermos.com/public/small/q:100/evermos-production/brand/milan-food-surabaya/product/image/623ac643571e6.jpg
594,100000095167,Milan Food Bandung - Seker Duarr!!,Rp.10.424,Rp.8.255,Rp.8.255,9174,Stockist Ngawi Gendrawan Shop,https://assets.evermos.com/public/small/q:100/evermos-production/brand/milan-food-bandung/product/image/604844caa2dee.jpg
595,100000095166,Milan Food Bandung - Makaroni Marapi,Rp.10.424,Rp.8.255,Rp.8.255,10424,Stockist Ngawi Gendrawan Shop,https://assets.evermos.com/public/small/q:100/evermos-production/brand/milan-food-bandung/product/image/604843eaae637.jpg
596,100000095165,Milan Food Bandung - Cigor Laser,Rp.10.424,Rp.7.192,Rp.7.192,7992,Stockist Ngawi Gendrawan Shop,https://assets.evermos.com/public/small/q:100/evermos-production/brand/milan-food-bandung/product/image/6048440998853.jpg
597,100000094723,Emut Snack Coklat dan Frozenfood - TEMPE GORENG RENYAH GURIH,Rp.16.483,Rp.15.656,Rp.15.656,16480,Emut Snack Coklat dan Frozenfood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/f133bedd-b486-4f94-81af-722065f39665
598,100000094716,Emut Snack Coklat dan Frozenfood - TELUR IKAN NELAYAN / PILUS IKAN,Rp.12.672,Rp.12.035,Rp.12.035,12669,Emut Snack Coklat dan Frozenfood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/160531bb-0942-4c29-af3d-8b03cf2e2232
599,100000094498,Emut Snack Coklat dan Frozenfood - Makaroni,Rp.11.411,Rp.10.837,Rp.10.837,11408,Emut Snack Coklat dan Frozenfood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/da340044-88c8-4deb-a0fd-9d294e2ddd02
