product_name,product_url_image,product_price,product_discount_price,product_stock,product_volume,product_weight
Wortel Stick 500gr,https://storage.googleapis.com/indo-astro/Wortel_Stick_500gr_240x240.png,20000,,0,1000,500
Farmer's Daun Rosemary 50gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Daun_Rosemary_50gr_PRODUCT_240x240.png,9200,,0,1000,20
Farmer's Daun Mint 50gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Daun_Mint_50gr_PRODUCT_240x240.png,9200,,0,1000,20
Farmer's Daun Basil 50gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Daun_Basil_50gr_PRODUCT_240x240.png,9200,,0,1000,20
Daun Kemangi 150gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Kemangi_250gr_1647488005119_PRODUCT_240x240.png,9800,,0,1000,250
Bawang Bombay 1kg,https://storage.googleapis.com/indo-astro/Bawang_Bombay_1kg_240x240.png,26500,,5,1000,1000
Bawang Merah Regular 250gr,https://storage.googleapis.com/indo-astro/Bawang_Merah_250gr_1650352019331_PRODUCT_240x240.png,16300,,11,1296,250
Bawang Putih 250gr,https://storage.googleapis.com/indo-astro/Bawang_Putih_250gr_1650351889239_PRODUCT_240x240.png,10700,,5,1296,250
Cabe Hijau Rawit 150gr,https://storage.googleapis.com/indo-astro/Cabe_Hijau_Rawit_150gr_1650360747411_PRODUCT_240x240.png,15900,,2,1000,150
Cengkeh 25gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Cengkeh_25gr_1655347539104_PRODUCT_240x240.png,7000,,31,1000,50
Jahe Putih 200gr,https://storage.googleapis.com/indo-astro/Jahe_Putih_200gr_1650353418895_PRODUCT_240x240.png,5900,,6,1000,200
Kunyit 250gr,https://storage.googleapis.com/indo-astro/Kunyit_250gr_1651216357503_PRODUCT_240x240.png,4500,,3,360,200
Lengkuas 250gr,https://storage.googleapis.com/indo-astro/Lengkuas_250gr_240x240.png,5000,,2,1000,250
Lada Hitam Utuh 50gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Lada_Hitam_50gr_1652756444294_PRODUCT_240x240.png,8100,,15,1000,50
Lada Putih Utuh 100gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Lada_Putih_Utuh_100gr_1655345762802_PRODUCT_240x240.png,15000,,5,1000,100
Daun Salam 25gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Daun_Salam_50gr_PRODUCT_240x240.png,2500,,1,1000,25
