product_name,product_url_image,product_price,product_discount_price,product_stock,product_volume,product_weight
Dettol Body Wash Lasting Fresh Pouch 410ml/Sabun Mandi,https://storage.googleapis.com/indo-astro/Dettol_Body_Wash_Lasting_Fresh_Pouch_410ml_Sabun_Mandi_PRODUCT_1646702220634_240x240.png,34000,,0,1000,410
Dettol Body Wash Re-energize Pouch 410ml/Sabun Mandi,https://storage.googleapis.com/indo-astro/Dettol_Body_Wash_Re-energize_Pouch_410ml_Sabun_Mandi_PRODUCT_1646703857313_240x240.png,34000,,0,1000,410
Biore Guard Body Foam Energetic Cool - 450ml/Sabun Mandi,https://storage.googleapis.com/indo-astro/Biore_Guard_Body_Foam_Energetic_Cool_-_450ml_Sabun_Mandi_1650599021460_PRODUCT_240x240.png,27900,,0,750,450
Lux Botanicals Bar Soap Multipack Velvet Jasmine 3x110gr/Sabun,https://storage.googleapis.com/indo-astro/Lux_Botanicals_Bar_Soap_Multipack_Velvet_Jasmine_3x110gr_Sabun_240x240.png,18300,,0,162,110
Lifebuoy TS Total 10 4x110gr - Sabun Batang/Bar Soap,https://storage.googleapis.com/indo-astro/Lifebuoy_TS_Total_10_4x110gr_-_Sabun_Batang_Bar_Soap_240x240.png,19200,,0,162,460
Dettol Original Body Wash Antibacterial Refill Pouch 410ml/Sabun Mandi,https://storage.googleapis.com/indo-astro/Dettol_Original_Bodywash_Antibacterial_Refill_Pouch_410ml_Sabun_Mandi_240x240.png,34000,,0,2058,420
Dettol Sabun Batang Anti Bakteri Original 100gr isi 5/Bar Soap Antibacterial,https://storage.googleapis.com/indo-astro/Dettol_Sabun_Batang_Anti_Bakteri_Original_100gr_isi_5_Bar_Soap_Antibacterial_240x240.png,33100,,0,702,520
Clear Shampoo Anti Dandruff Complete Soft Care 300ml,https://storage.googleapis.com/indo-astro/Clear_Shampoo_Anti_Dandruff_Complete_Soft_Care_300ml_240x240.png,54500,,5,560,320
Sunsilk Hair Conditioner Black Shine 160ml/Kondisioner,https://storage.googleapis.com/indo-astro/Sunsilk_Hair_Conditioner_Black_Shine_160ml_Kondisioner_1650605439332_PRODUCT_240x240.png,30600,,18,340,200
L'Oreal Paris Shampoo Fall Resist 3X Anti Hair-Fall 170ml,https://storage.googleapis.com/indo-astro/L'Oreal_Paris_Shampoo_Fall_Resist_3X_Anti_Hair-Fall_170ml_240x240.png,39700,,1,408,245
Batiste Heavenly Volume Dry Shampoo 200ml,https://storage.googleapis.com/indo-astro/Batiste_Heavenly_Volume_Dry_Shampoo_200ml_1650435630786_PRODUCT_240x240.png,119000,59500,4,550,185
Batiste Original Dry Shampoo 200ml,https://storage.googleapis.com/indo-astro/Batiste_Original_Dry_Shampoo_200ml_1650435642350_PRODUCT_240x240.png,120200,60100,5,550,185
L'Oreal Paris Extraordinary Oil Gold 100ml,https://storage.googleapis.com/indo-astro/L'Oreal_Paris_Extraordinary_Oil_Gold_100ml_240x240.png,122900,,10,240,280
Head & Shoulders Anti Hairfall Hair Conditioner Supreme 135ml/Kondisioner,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Anti_Hairfall_Hair_Conditioner_Supreme_135ml_Kondisioner_240x240.png,30200,,8,760,190
Head & Shoulders Supreme Anti Hairfall Shampoo 135ml,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Supreme_Anti_Hairfall_Shampoo_135ml_240x240.png,28400,,11,792,160
Pantene Hair Conditioner Perfect On Tanpa Bilas 40ml/Kondisioner,https://storage.googleapis.com/indo-astro/Pantene_Hair_Conditioner_Perfect_On_Tanpa_Bilas_40ml_Kondisioner_240x240.png,14700,,6,216,40
Head & Shoulders Supreme Smooth Shampoo 480ml,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Supreme_Smooth_Shampoo_480ml_240x240.png,68600,58300,2,476,190
Head & Shoulders Cool Menthol Shampoo 400ml Botol Pump,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Cool_Menthol_Shampoo_400ml_Botol_Pump_240x240.png,63600,50800,19,792,200
L'Oreal Paris Total Repair 5 Conditioner 170ml/Kondisioner,https://storage.googleapis.com/indo-astro/L'Oreal_Paris_Total_Repair_5_Conditioner_170ml_Kondisioner_240x240.png,37200,,7,288,220
Pantene Shampoo Aqua Pure 750ml Isi 2,https://storage.googleapis.com/indo-astro/Pantene_Aqua_Pure_Shampoo_750ml_(2pcs)_PRODUCT_1645165734034_240x240.png,181600,141600,30,1000,750
Herbal Essences Bio Renew White Strawberry and Mint Conditioner & Shampoo 400ml,https://storage.googleapis.com/indo-astro/Herbal_Essences_Bio_Renew_White_Strawberry_and_Mint_Conditioner_&_Shampoo_400ml_PRODUCT_1645694306315_240x240.png,201800,141200,10,1000,400
Herbal Essences Bio Renew Repair Argan Oil Conditioner & Shampoo 400ml,https://storage.googleapis.com/indo-astro/Herbal_Essences_Bio_Renew_Repair_Argan_Oil_Conditioner_&_Shampoo_400ml_PRODUCT_1645770509956_240x240.png,201800,141200,21,1000,400
Head & Shoulders Lemon Fresh Shampoo 70ml,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Lemon_Fresh_Shampoo_70ml_PRODUCT_1644823429161_240x240.png,13100,,2,1000,70
Head & Shoulders Lemon Fresh  Shampoo 400ml Paket isi 3,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Lemon_Fresh__Shampoo_400ml_Paket_isi_3_PRODUCT_1644899494076_240x240.png,190600,133400,8,1000,400
Head & Shoulders Cool Menthol Shampoo 400ml Paket isi 3,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Cool_Menthol_Shampoo_400ml_Paket_isi_3_PRODUCT_1644899514468_240x240.png,190600,133400,4,1000,400
Pantene Shampoo Aqua Pure 750ml,https://storage.googleapis.com/indo-astro/Pantene_Shampoo_Aqua_Pure_750ml_PRODUCT_1644289108850_240x240.png,90800,72600,8,1000,750
Pantene Conditioner Miracles Biotin Strength 150ml Isi 2,https://storage.googleapis.com/indo-astro/Pantene_Conditioner_Miracles_Biotin_Strength_150ml_Isi_2_PRODUCT_1644289274991_240x240.png,54400,43500,13,1000,150
Pantene Shampoo Anti Hairfall 400ml Paket Isi 3,https://storage.googleapis.com/indo-astro/Pantene_Shampoo_Anti_Hairfall_400ml_Paket_Isi_3_PRODUCT_1644289022471_240x240.png,166400,116400,10,1000,400
Pantene Shampoo Anti Dandruff 400ml Paket Isi 3,https://storage.googleapis.com/indo-astro/Pantene_Shampoo_Anti_Dandruff_400ml_Paket_Isi_3_PRODUCT_1644288906383_240x240.png,166400,116400,3,1000,400
Palmolive Naturals Intensive Moisture Coco Cream and Milk Protein Shampoo & Conditioner 180ml,https://storage.googleapis.com/indo-astro/Palmolive_Naturals_Intensive_Moisture_Coco_Cream_and_Milk_Protein_Shampoo_&_Conditioner_180ml_1658808409787_PRODUCT_240x240.png,21200,20100,3,1000,250
Sunsilk Hijab Conditioner Refresh 3in1 Smoothies 170ml/Kondisioner,https://storage.googleapis.com/indo-astro/Sunsilk_Hijab_Conditioner_Refresh_3in1_Smoothies_170ml_Kondisioner_240x240.png,26500,,2,340,220
Clear Men 3in1 Sampo-Tonik-Sabun Active Clean 280ml/Sabun Mandi,https://storage.googleapis.com/indo-astro/Clear_Men_3in1_Sampo-Tonik-Sabun_Active_Clean_280ml_Sabun_Mandi_240x240.png,32900,,4,162,280
Pantene Shampoo Anti Dandruff 290ml,https://storage.googleapis.com/indo-astro/Pantene_Shampoo_Anti_Dandruff_290ml_240x240.png,49700,44700,3,420,300
Pantene Shampoo Hair Fall Control 290ml,https://storage.googleapis.com/indo-astro/Pantene_Shampoo_Hair_Fall_Control_290ml_240x240.png,43700,39300,4,420,300
Tresemme Keratin Smooth Conditioner 170ml/Kondisioner,https://storage.googleapis.com/indo-astro/Tresemme_Keratin_Smooth_Conditioner_170ml_Kondisioner_240x240.png,32900,,5,408,170
Makarizo Hair Energy Anti Aging Creambath Aloevera Cup 500gr,https://storage.googleapis.com/indo-astro/Makarizo_Hair_Energy_Anti_Aging_Creambath_Aloevera_Cup_500gr_240x240.png,77700,,3,600,500
Lifebuoy Shampoo Strong & Shiny 340ml,https://storage.googleapis.com/indo-astro/Lifebuoy_Shampoo_Strong_&_Shiny_340ml_240x240.png,37000,,3,560,350
Clear Shampoo Anti Dandruff Ice Cool 300ml,https://storage.googleapis.com/indo-astro/Clear_Shampoo_Anti_Dandruff_Ice_Cool_300ml_240x240.png,54500,,4,560,350
Sunsilk Shampoo 340ml - Soft & Smooth,https://storage.googleapis.com/indo-astro/Sunsilk_Shampoo_340ml_-_Soft_&_Smooth_240x240.png,48400,,2,770,400
Sunsilk Shampoo 320ml - Black Shine,https://storage.googleapis.com/indo-astro/Sunsilk_Shampoo_320ml_-_Black_Shine_240x240.png,47300,,9,770,400
Tresemme Shampoo Expert Selection Scalp Care 170ml,https://storage.googleapis.com/indo-astro/Tresemme_Shampoo_Expert_Selection_Scalp_Care_170ml_240x240.png,33100,,3,408,170
Tresemme Shampoo Keratin Smooth 170ml,https://storage.googleapis.com/indo-astro/Tresemme_Shampoo_Keratin_Smooth_170ml_240x240.png,33100,,4,408,170
Head & Shoulders Lemon Fresh Shampoo 300ml,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Lemon_Fresh_Shampoo_300ml_240x240.png,50400,42800,9,560,300
Head & Shoulders Cool Menthol Shampoo 300ml,https://storage.googleapis.com/indo-astro/Head_&_Shoulders_Cool_Menthol_Shampoo_300ml_240x240.png,50400,42800,6,560,300
Moist Diane Shampoo Damage Repair 450ml,https://storage.googleapis.com/indo-astro/Moist_Diane_Shampoo_Damage_Repair_450ml_240x240.png,120200,,3,120,450
Moist Diane Shampoo Extra Fresh and Hydrate 450ml,https://storage.googleapis.com/indo-astro/Moist_Diane_Shampoo_Extra_Fresh_and_Hydrate_450ml_240x240.png,120200,,3,120,450
Moist Diane Shampoo Extra Volume and Scalp 450ml,https://storage.googleapis.com/indo-astro/Moist_Diane_Shampoo_Extra_Volume_and_Scalp_450ml_240x240.png,120200,,10,120,450
Dove Shampoo Damage Treatment 290ml,https://storage.googleapis.com/indo-astro/Dove_Shampoo_Damage_Treatment_290ml_240x240.png,53500,,8,1280,290
Dove Shampoo Hairfall Treatment 290ml,https://storage.googleapis.com/indo-astro/Dove_Shampoo_Hairfall_Treatment_290ml_240x240.png,39400,,6,1280,290
Herbal Essences Bio Renew Repair Argan Oil Conditioner 400ml/Kondisioner,https://storage.googleapis.com/indo-astro/Herbal_Essences_Bio_Renew_Repair_Argan_Oil_Conditioner_400ml_Kondisioner_PRODUCT_1646615216882_240x240.png,99900,79900,28,800,400
Herbal Essences Bio Renew Repair Argan Oil Shampoo 400ml,https://storage.googleapis.com/indo-astro/Herbal_Essences_Bio_Renew_Repair_Argan_Oil_Shampoo_400ml_PRODUCT_1646615776403_240x240.png,99900,79900,23,800,400
Herbal Essences Bio Renew White Strawberry and Mint Shampoo 400ml,https://storage.googleapis.com/indo-astro/Herbal_Essences_Bio_Renew_White_Strawberry_and_Mint_Shampoo_400ml_240x240.png,99900,79900,29,800,400
Herbal Essences Bio Renew White Strawberry and Mint Conditioner 400ml/Kondisioner,https://storage.googleapis.com/indo-astro/Herbal_Essences_Bio_Renew_White_Strawberry_and_Mint_Conditioner_400ml_Kondisioner_PRODUCT_1645165328799_240x240.png,99900,79900,16,800,400
Dove 3 in 1 Super Shampoo Serum 125ml,https://storage.googleapis.com/indo-astro/Dove_3_in_1_Super_Shampoo_Serum_125ml_240x240.png,21800,,6,425,150
Dove Conditioner Hairfall Treatment 320ml/Kondisioner,https://storage.googleapis.com/indo-astro/Dove_Conditioner_Hairfall_Treatment_320ml_Kondisioner_240x240.png,56100,,10,288,320
Dove Conditioner Damage Treatment 320ml/Kondisioner,https://storage.googleapis.com/indo-astro/Dove_Conditioner_Damage_Treatment_320ml_Kondisioner_240x240.png,63400,,11,288,320
Sunsilk Shampoo 170ml - Hijab,https://storage.googleapis.com/indo-astro/Sunsilk_Shampoo_170ml_-_Hijab_240x240.png,25400,,2,360,220
Sunsilk Shampoo 160ml - Soft & Smooth,https://storage.googleapis.com/indo-astro/Sunsilk_Shampoo_170ml_-_Soft_&_Smooth_240x240.png,24700,,3,360,220
L'Oreal Paris Shampoo Total Repair 5 280ml,https://storage.googleapis.com/indo-astro/L'Oreal_Paris_Shampoo_Total_Repair_5_280ml_240x240.png,57600,,7,288,330
L'Oreal Paris Hair Conditioner Fall Resist 3X Anti Hair-Fall 170ml/Kondisioner,https://storage.googleapis.com/indo-astro/L'Oreal_Paris_Hair_Conditioner_Fall_Resist_3X_Anti_Hair-Fall_170ml_Kondisioner_240x240.png,40000,,14,288,220
Batiste Fresh Dry Shampoo 200ml,https://storage.googleapis.com/indo-astro/Batiste_Fresh_Dry_Shampoo_200ml_1650435678807_PRODUCT_240x240.png,120200,,0,550,230
Pantene Shampoo Silky Smooth 400ml - Botol Pump,https://storage.googleapis.com/indo-astro/Pantene_Shampoo_Silky_Smooth_400ml_-_Botol_Pump_240x240.png,60500,,0,1100,160
Palmolive Naturals Ultra Smooth Aloe Vera Shampoo & Conditioner 180ml,https://storage.googleapis.com/indo-astro/Palmolive_Naturals_Ultra_Smooth_Aloe_Vera_Shampoo_&_Conditioner_180ml_1658808307967_PRODUCT_240x240.png,21200,,0,1000,250
Lifebuoy Shampoo Anti Dandruff 340ml,https://storage.googleapis.com/indo-astro/Lifebuoy_Shampoo_Anti_Dandruff_340ml_240x240.png,40200,,0,560,350
Dettol Handwash Original Pump 245ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Dettol_Handwash_Original_Pump_245ml_Sabun_Cuci_Tangan_240x240.png,26900,18800,1,576,270
Saniter Handwash Refill Pouch 400ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Saniter_Handwash_Refill_Pouch_400ml_Sabun_Cuci_Tangan_240x240.png,15800,,2,1330,430
SOS Strawberry Hand Wash Pump 400ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/SOS_Strawberry_Hand_Wash_400ml_Pump_PRODUCT_1644809583025_240x240.png,18200,,2,1000,400
Dettol Handwash Original Pouch 400ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Dettol_Handwash_Original_Pouch_400ml_Sabun_Cuci_Tangan_240x240.png,23400,9300,6,1330,250
Biore Foaming Hand Soap Fresh Antiseptic Pouch 250ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Biore_Foaming_Hand_Soap_Sabun_Cuci_Tangan_Fresh_Antiseptic_Pouch_250ml_240x240.png,18200,,3,990,250
Yuri Apple Hand Soap Refill Plastik/Sabun Cuci Tangan 375ml,https://storage.googleapis.com/indo-astro/Yuri_Apple_Hand_Soap_Refill_Plastik_Sabun_Cuci_Tangan_375ml_240x240.png,19100,,1,1170,375
Yuri Strawberry Refill Plastik 375ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Yuri_Strawberry_Refill_Plastik_375ml_Sabun_Cuci_Tangan_240x240.png,20500,,2,1170,375
Lifebuoy Handwash Mild Care Pump 200ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Lifebuoy_Handwash_Mild_Care_Pump_200ml_Sabun_Cuci_Tangan_240x240.png,14600,12800,4,160,250
Lifebuoy Handwash Total 10 Pump 200ml Total 10/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Lifebuoy_Handwash_Total_10_Pump_200ml_Total_10_Sabun_Cuci_Tangan_240x240.png,14600,,4,136,230
Lifebuoy Handwash Mild Care Pouch 180ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Lifebuoy_Handwash_Mild_Care_Pouch_180ml_Sabun_Cuci_Tangan_240x240.png,14000,,8,352,210
Lifebuoy Handwash Total 10 Pouch 180ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Lifebuoy_Handwash_Total_10_Pouch_180ml_Sabun_Cuci_Tangan_240x240.png,12000,,4,352,210
Saniter Handwash Bottle 250ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/Saniter_Handwash_Bottle_250ml_Sabun_Cuci_Tangan_240x240.png,16000,,3,360,280
SOS Orange Hand Wash Pump 400ml/Sabun Cuci Tangan,https://storage.googleapis.com/indo-astro/SOS_Orange_Hand_Wash_400ml_Pump_PRODUCT_1644809602148_240x240.png,18200,,0,1000,400
Clean & Clear Foaming Face Wash Oil Free 100ml/Sabun Muka,https://storage.googleapis.com/indo-astro/Clean_&_Clear_Foaming_Face_Wash_Oil_Free_100ml_Sabun_Muka_PRODUCT_1645005055712_240x240.png,22000,,12,130,130
Men's Biore Double Scrub Facial Foam Deep Fresh - 100gr/Sabun Muka,https://storage.googleapis.com/indo-astro/Men's_Biore_Double_Scrub_Facial_Foam_Deep_Fresh_-_100gr_Sabun_Muka_1650599677796_PRODUCT_240x240.png,31000,,18,1000,100
Garnier Men Turbo Light Oil Control Cooling Foam Face Wash 100ml/Sabun Muka,https://storage.googleapis.com/indo-astro/Garnier_Men_Turbo_Light_Oil_Control_Cooling_Foam_Face_Wash_100ml_Sabun_Muka_240x240.png,31150,,4,224,150
Men's Biore Double Scrub White Energy Face Wash - 100gr/Sabun Muka,https://storage.googleapis.com/indo-astro/Men's_Biore_Double_Scrub_White_Energy_Face_Wash_-_100gr_Sabun_Muka_1650599870227_PRODUCT_240x240.png,31900,,10,1000,100
NIVEA MEN Extra White Dark Spot Minimizer Foam 50ml,https://storage.googleapis.com/indo-astro/NIVEA_MEN_Extra_White_Dark_Spot_Minimizer_Foam_50ml_1649399665453_PRODUCT_240x240.png,21500,,12,1000,50
NIVEA MEN Extra White Dark Spot Minimizer Foam 100ml,https://storage.googleapis.com/indo-astro/NIVEA_MEN_Extra_White_Dark_Spot_Minimizer_Foam_100ml_1649399709184_PRODUCT_240x240.png,32200,,13,1000,100
Biore Pore Pack Black 4 Sheets (Twinpack),https://storage.googleapis.com/indo-astro/Biore_Pore_Pack_Black_4_sheets_(Twinpack)_PRODUCT_1645592212327_240x240.png,25800,,15,1000,10
Men's Biore Pore Pack Black Strip 4 Sheets (Twinpack),https://storage.googleapis.com/indo-astro/Men's_Biore_Pore_Pack_Black_Strip_4_Sheets_(Twinpack)_1650599494092_PRODUCT_240x240.png,25800,,24,1000,10
Kahf Gentle Exfoliating Face Scrub 100ml/Sabun Muka,https://storage.googleapis.com/indo-astro/Kahf_Gentle_Exfoliating_Face_Scrub_100mL_PRODUCT_1643874397679_240x240.png,37300,,11,1000,100
Kahf Face Wash Oil and Acne Control 100ml/Sabun Muka,https://storage.googleapis.com/indo-astro/Kahf_Face_Wash_Oil_and_Acne_Control_100ml_Sabun_Muka_240x240.png,34400,,15,1000,100
Kahf Face Wash Energizing & Brightening 100ml/Sabun Muka,https://storage.googleapis.com/indo-astro/Kahf_Face_Wash_Energizing_&_Brightening_100ml_Sabun_Muka_240x240.png,37300,,14,1000,100
Ponds White Beauty Facial Foam 100gr/Sabun Muka,https://storage.googleapis.com/indo-astro/Ponds_White_Beauty_Facial_Foam_100gr_Sabun_Muka_240x240.png,30000,,9,476,100
Ponds Pure Bright Whip Facial Foam 100gr/Sabun Muka,https://storage.googleapis.com/indo-astro/Ponds_Pure_Bright_Whip_Facial_Foam_100gr_Sabun_Muka_PRODUCT_1644584358676_240x240.png,31900,,3,476,110
Ponds Men Face Wash Bright Boost 100gr/Sabun Muka,https://storage.googleapis.com/indo-astro/Ponds_Men_Face_Wash_Bright_Boost_100gr_Sabun_Muka_240x240.png,36000,,3,224,120
Ponds Men Acne Solution Facial Foam 100gr/Sabun Muka,https://storage.googleapis.com/indo-astro/Ponds_Men_Acne_Solution_Facial_Foam_100gr_Sabun_Muka_240x240.png,36000,,7,224,120
Garnier Men Acno Fight 12 in 1 Foam Face Wash 100ml/Sabun Muka,https://storage.googleapis.com/indo-astro/Garnier_Men_Acno_Fight_12_in_1_Foam_Face_Wash_100ml_Sabun_Muka_240x240.png,32250,,8,224,130
Men's Biore Facial Foam Acne Skincare 100gr/Sabun Muka,https://storage.googleapis.com/indo-astro/Men's_Biore_Facial_Foam_Acne_Skincare_100gr_Sabun_Muka_1650599555826_PRODUCT_240x240.png,28800,,9,1000,100
Biore Pore Pack Black 4 Sheets,https://storage.googleapis.com/indo-astro/Biore_Pore_Pack_Black_4_Sheets_1652256418531_PRODUCT_240x240.png,13600,,4,136,200
Clean & Clear Oil Control Toner Pembersih Wajah 100ml,https://storage.googleapis.com/indo-astro/Clean_&_Clear_Oil_Control_Toner_Pembersih_Wajah_100ml_PRODUCT_1645005071576_240x240.png,15700,,4,130,130
Clean & Clear Oil Control Film Blue Kertas Minyak Wajah 60 Lembar,https://storage.googleapis.com/indo-astro/Clean_&_Clear_Oil_Control_Film_Blue_Kertas_Minyak_Wajah_60_Lembar_PRODUCT_1645005089699_240x240.png,27950,,5,63,60
BIORE Cleansing Oil In Sheets 10s,https://storage.googleapis.com/indo-astro/BIORE_Cleansing_Oil_In_Sheets_10s_1650598552348_PRODUCT_240x240.png,28900,,0,136,51
Colgate Optic White O2 Aromatic Menthol Toothpaste 85gr,https://storage.googleapis.com/indo-astro/Colgate_Optic_White_O2_Aromatic_Menthol_Toothpaste_85gr_1650532591271_PRODUCT_240x240.png,89000,,4,1000,85
Colgate Naturals Pure Fresh Lemon & Aloevera 120gr/Pasta Gigi,https://storage.googleapis.com/indo-astro/Colgate_Naturals_Pure_Fresh_Lemon_&_Aloevera_120gr_Pasta_Gigi_1658807284309_PRODUCT_240x240.png,36200,32500,1,1000,120
Colgate Total Charcoal Toothpaste 150gr/Pasta Gigi,https://storage.googleapis.com/indo-astro/Colgate_Total_Charcoal_Toothpaste_150gr_Pasta_Gigi_1658808011061_PRODUCT_240x240.png,39900,29900,6,304,150
Oral-B Sikat Gigi All Rounder Fresh Clean Black isi 3,https://storage.googleapis.com/indo-astro/Oral-B_Sikat_Gigi_All_Rounder_Fresh_Clean_Black_isi_3_240x240.png,19700,15700,5,414,200
Oral-B Sikat Gigi All Rounder 123 Medium isi 3,https://storage.googleapis.com/indo-astro/Oral-B_Sikat_Gigi_All_Rounder_123_Medium_isi_3_240x240.png,13900,11100,5,368,200
Oral-B Benang Gigi Satin Floss - 50 M,https://storage.googleapis.com/indo-astro/Oral-B_Benang_Gigi_Satin_Floss_-_50_M_240x240.png,42300,33800,3,98,60
Listerine Mouthwash Zero 100ml/Obat Kumur Antiseptik ,https://storage.googleapis.com/indo-astro/Listerine_Mouthwash_Zero_100ml_Obat_Kumur_Antiseptik__PRODUCT_1645005028129_240x240.png,10000,,6,192,100
Listerine Cool Mint Mouthwash 100ml/Obat Kumur Antiseptik,https://storage.googleapis.com/indo-astro/Listerine_Cool_Mint_Mouthwash_100ml_Obat_Kumur_Antiseptik_PRODUCT_1645004196627_240x240.png,9600,,2,192,200
Charmi Dental Floss & Pick Pack isi 20 Pcs,https://storage.googleapis.com/indo-astro/Charmi_Dental_Floss_&_Pick_Pack_isi_20_Pcs_1652765808712_PRODUCT_240x240.png,20000,,2,1000,100
Charmi Dental Tooth Pick & Brush isi 60 Pcs,https://storage.googleapis.com/indo-astro/Charmi_Dental_Tooth_Pick_&_Brush_isi_60_Pcs_1652327650389_PRODUCT_240x240.png,12500,,4,1000,60
Listerine Cool Mint Mouthwash 500ml/Obat Kumur Antiseptik,https://storage.googleapis.com/indo-astro/Listerine_Cool_Mint_Mouthwash_500ml_Obat_Kumur_Antiseptik_PRODUCT_1645004408480_240x240.png,39500,,2,460,200
Oral-B 123 Soft Sikat Gigi 2 Pcs - Paket Isi 2,https://storage.googleapis.com/indo-astro/Oral-B_123_Soft_Sikat_Gigi_2_Pcs_-_Paket_Isi_2_PRODUCT_1644803742411_240x240.png,21300,17000,3,1000,10
Colgate Mouthwash Peppermint 750ml/Obat Kumur - Isi 2,https://storage.googleapis.com/indo-astro/Colgate_Mouthwash_Peppermint_750ml_Obat_Kumur_-_Isi_2_PRODUCT_1644628498900_240x240.png,105900,68800,5,1000,750
Oral-B 123 Soft Sikat Gigi 2 Pcs,https://storage.googleapis.com/indo-astro/Oral-B_123_Soft_Sikat_Gigi_2_Pcs_PRODUCT_1644629908510_240x240.png,10500,8400,7,1000,10
Oral-B All Rounder Herbal Sikat Gigi 1 Pcs,https://storage.googleapis.com/indo-astro/Oral-B_All_Rounder_Herbal_Sikat_Gigi_1_Pcs_PRODUCT_1644471782812_240x240.png,10800,8600,7,1000,10
Colgate Optic White Sparkling White Toothpaste 100gr/Pasta Gigi,https://storage.googleapis.com/indo-astro/Colgate_Optic_White_Sparkling_White_Toothpaste_100gr_Pasta_Gigi_1658807091867_PRODUCT_240x240.png,40600,34500,5,1000,100
Colgate Mouthwash Peppermint 750ml/Obat Kumur,https://storage.googleapis.com/indo-astro/Colgate_Mouthwash_Peppermint_750ml_Obat_Kumur_PRODUCT_1644629087229_240x240.png,60300,39100,12,1000,750
Pepsodent Sikat Gigi Double Care Sensitive isi 3,https://storage.googleapis.com/indo-astro/Pepsodent_Sikat_Gigi_Double_Care_Sensitive_isi_3_240x240.png,27600,,3,1000,200
Pepsodent Triple Clean Medium with Helm Adult 3 Pcs,https://storage.googleapis.com/indo-astro/Pepsodent_Triple_Clean_Medium_with_Helm_Adult_3_Pcs_240x240.png,10500,,2,138,200
Listerine Original Mouthwash 250ml/Obat Kumur,https://storage.googleapis.com/indo-astro/Listerine_Original_Mouthwash_250ml_Obat_Kumur_PRODUCT_1645005042156_240x240.png,23200,,3,576,250
Ciptadent Pasta Gigi Fresh Mint 190gr,https://storage.googleapis.com/indo-astro/Ciptadent_Pasta_Gigi_Fresh_Mint_190gr_1647433379760_PRODUCT_240x240.png,9800,,6,380,190
Pepsodent Perlindungan 12 Jam Tube 75gr,https://storage.googleapis.com/indo-astro/Pepsodent_Perlindungan_12_Jam_Tube_75gr_1659320163874_PRODUCT_240x240.png,5700,,4,153,75
Pepsodent Herbal Tube 190gr,https://storage.googleapis.com/indo-astro/Pepsodent_Herbal_Tube_190gr_240x240.png,19900,,4,240,190
Pepsodent Pasta Gigi Pencegah Gigi Berlubang 225gr,https://storage.googleapis.com/indo-astro/Pepsodent_Pasta_Gigi_Pencegah_Gigi_Berlubang_225gr_240x240.png,17000,,10,216,225
Sikat Gigi Sensodyne Ultra Sensitive Soft 2s,https://storage.googleapis.com/indo-astro/Sikat_Gigi_Sensodyne_Ultra_Sensitive_Soft_2s_240x240.png,21700,,4,270,50
Sikat Gigi Sensodyne Ultra Sensitive Extra Soft 2s,https://storage.googleapis.com/indo-astro/Sikat_Gigi_Sensodyne_Ultra_Sensitive_Extra_Soft_2s_240x240.png,23900,,4,270,50
Pepsodent Plus Whitening 190gr,https://storage.googleapis.com/indo-astro/Pepsodent_Plus_Whitening_190gr_240x240.png,19500,,8,400,220
Pepsodent Pasta Gigi Multi-Protection 150gr,https://storage.googleapis.com/indo-astro/Pepsodent_Pasta_Gigi_Multi-Protection_150gr_240x240.png,15900,,25,420,180
Darlie Pasta Gigi Double Action 225gr,https://storage.googleapis.com/indo-astro/Darlie_Pasta_Gigi_Double_Action_225gr_240x240.png,32400,,6,324,275
Listerine Mouthwash Cool Mint 250ml/Obat Kumur Antiseptik ,https://storage.googleapis.com/indo-astro/Listerine_Mouthwash_Cool_Mint_250ml_Obat_Kumur_Antiseptik__PRODUCT_1645004795336_240x240.png,23200,,22,476,280
Listerine Mouthwash Zero 250ml/Obat Kumur Antiseptik ,https://storage.googleapis.com/indo-astro/Listerine_Mouthwash_Zero_250ml_Obat_Kumur_Antiseptik__PRODUCT_1645005010154_240x240.png,23900,,2,476,280
