,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
1101,100000064802,Ammar Kids - HELLO CHIC CULOTTE CA03,Rp.126.667,Rp.64.125,Rp.64.125,85500,Stockist Lampung BerkahNiaga,https://assets.evermos.com/public/small/q:100/evermos-production/brand/amm/product/image/1ada51d2-1b0f-4e3b-a169-5f6603876496.jpg
1102,100000063071,Astro - Maxi Dress Anak IRILM,Rp.139.999,Rp.101.999,Rp.101.999,119999,astro,https://assets.evermos.com/public/small/q:100/evermos-production/brand/aso/product/image/94d904ad-c6b9-4206-bbb5-d38be9c2c4aa.jpg
1103,100000063070,Astro - Maxi Dress Anak QATILM,Rp.135.999,Rp.98.599,Rp.98.599,115999,astro,https://assets.evermos.com/public/small/q:100/evermos-production/brand/aso/product/image/cf4f09b9-16df-439e-be12-bdab1ffb496c.jpg
1104,100000063069,Astro - Maxi Dress Anak SHALM,Rp.135.999,Rp.98.599,Rp.98.599,115999,astro,https://assets.evermos.com/public/small/q:100/evermos-production/brand/aso/product/image/26512b50-54c2-47f9-989e-a360b72f08e7.jpg
1105,100000060857,Halika - Celana Tidur Anak Celana Aladin,Rp.13.500,Rp.11.475,Rp.11.475,13500,Halika,https://assets.evermos.com/public/small/q:100/evermos-production/brand/HLK/product/image/19d4d09b-955b-4b5e-8fee-aa874ffd3c17.JPG
1106,100000059396,Ammar Kids - HELLO CHIC CULOTTE CA05,Rp.126.667,Rp.64.125,Rp.64.125,85500,Ammar Kids,https://assets.evermos.com/public/small/q:100/evermos-production/brand/amm/product/image/50c9fcfc-df7d-4de3-91ed-c664aa87851a.jpg
1107,100000057835,Barokah Alam - Celana Anak Kekinian Pink,Rp.25.850,Rp.25.333,Rp.25.333,25850,Barokah Alam,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/cb8d0011-0563-4118-96a6-011d1d46b737
1108,100000056308,Byzarira - Kids Pink Set L Celana Random,Rp.75.000,Rp.64.125,Rp.64.125,67500,byzarira,https://assets.evermos.com/public/small/q:100/evermos-production/brand/byz/product/image/bc35588c-bc81-4974-922d-54af08182007
1109,100000055528,Toko Rafash - Legging Motif Anak Perempuan,Rp.70.000,Rp.59.500,Rp.59.500,70000,Rafash,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/bc2336c3-9bc4-471c-8d14-922794537561
1110,100000053544,Toko Rafash - Fancy Pants Celana Panjang Anak Perempuan,Rp.55.000,Rp.46.750,Rp.46.750,55000,Rafash,https://assets.evermos.com/public/small/q:100/evermos-production/brand/rfh/product/image/4c59be37-d10e-48ef-8aed-9a642cbca761
1111,100000052161,Heppinn - Piyama Kids Alia,Rp.170.000,Rp.130.050,Rp.130.050,170000,Heppinn,https://assets.evermos.com/public/small/q:100/evermos-production/brand/hep/product/image/10deaba6-8675-41b0-be9c-2e9aaa10a1c0
1112,100000052147,Jesyha - Nova Kulot Denim,Rp.71.000,Rp.61.983,Rp.61.983,68870,Jesyha,https://assets.evermos.com/public/small/q:100/evermos-production/brand/jey/product/image/5fa3deb4-bed8-435a-8123-15b7f12d036c
